id_aluno,fase,genero,ano_ingresso,inst_ensino,iaa,ieg,ips,ida,atingiu_pv,ipv,ian,ano,ipp,idade,pedra,matematica,portugues,ingles,defasagem,inde,tipo_estudante,tipo_instituicao,nivel_ensino,evadido,piorou_defasagem,nivel_defasagem,permanencia,jornada,jornada_22_23,jornada_23_24,jornada_inde,jornada_inde_22_23,jornada_inde_23_24,jornada_pedra,jornada_pedra_22_23,jornada_pedra_23_24
RA-346,3,masculino,2022,publico,10.0,9.149206349333333,2.51,6.166666666666667,nao,8.2525,10.0,2024,7.96875,12,ametista,6.0,4.5,8.0,0.0,7.761749603200001,veterano,escolar,fundamental2,True,False,em fase,2,recuo,avanco,recuo,avanco,recuo,avanco,neutro,recuo,neutro
RA-347,2,feminino,2019,publico,9.0,10.0,5.6,8.5,nao,8.0,5.0,2022,7.8333333332,12,ametista,8.5,8.5,8.86,-1.0,7.908,veterano,escolar,fundamental2,False,False,moderada,3,,avanco,avanco,,recuo,avanco,,neutro,avanco
RA-347,3,feminino,2019,publico,6.7,9.5,2.52,7.3,nao,7.7925,10.0,2023,7.8125,13,ametista,6.7,6.2,9.0,0.0,7.61835,veterano,escolar,fundamental2,False,False,em fase,4,avanco,avanco,avanco,recuo,recuo,avanco,neutro,neutro,avanco
RA-347,4,feminino,2021,publico,8.751,9.673046251999999,6.885,7.666666666666667,nao,7.766,10.0,2024,8.0,14,topazio,6.5,7.5,9.0,1.0,8.384742583733333,veterano,escolar,fundamental2,True,False,em fase,3,avanco,avanco,avanco,avanco,recuo,avanco,avanco,neutro,avanco
RA-348,2,masculino,2022,publico,9.0,8.7,7.5,1.8,nao,5.833,5.0,2022,6.4270833332,12,quartzo,0.5,3.0,2.2,-1.0,5.864,ingressante,escolar,fundamental2,False,False,moderada,0,,neutro,,,avanco,,,avanco,
RA-348,2,masculino,2022,publico,10.0,8.7,2.52,4.4,nao,8.0075,5.0,2023,8.541666667,0,agata,2.0,6.7,4.9,-1.0,6.817866667,veterano,escolar,fundamental2,True,False,moderada,1,neutro,neutro,,avanco,avanco,,avanco,avanco,
RA-349,2,masculino,2021,publico,9.5,7.7,7.5,3.7,nao,3.944,5.0,2022,6.208333333400001,12,quartzo,2.2,5.2,3.96,-1.0,5.658,veterano,escolar,fundamental2,True,False,moderada,1,,,,,,,,,
RA-35,6,feminino,2019,privado,10.0,9.6,9.4,8.5,sim,10.0,5.0,2022,8.0416666666,17,topazio,9.0,7.1,9.3,-1.0,8.965,veterano,escolar,medio,False,False,moderada,3,,avanco,neutro,,recuo,recuo,,recuo,avanco
RA-35,8,feminino,2019,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,18,ametista,6.780000000000001,5.340000000000001,6.9,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,4,avanco,avanco,neutro,recuo,recuo,recuo,recuo,recuo,avanco
RA-35,8,feminino,2021,privado,10.0,0.0,10.0,6.585769107466136,nao,6.814128518135955,10.0,2024,7.76657186170136,19,agata,6.18,7.220000000000001,6.8,0.0,6.737564769719447,veterano,universitario,superior,True,False,em fase,3,neutro,avanco,neutro,recuo,recuo,recuo,avanco,recuo,avanco
RA-350,2,feminino,2022,publico,10.0,8.8,7.5,6.5,sim,8.611,10.0,2022,8.3541666666,11,topazio,7.0,6.0,6.62,0.0,8.206,ingressante,escolar,fundamental2,False,True,em fase,0,,recuo,,,recuo,,,recuo,
RA-350,2,feminino,2022,publico,10.0,9.7,2.52,9.0,nao,7.92,5.0,2023,8.958333333,0,ametista,8.8,9.2,9.5,-1.0,7.972033333,veterano,escolar,fundamental2,True,False,moderada,1,recuo,recuo,,recuo,recuo,,recuo,recuo,
RA-351,2,masculino,2022,publico,9.0,7.2,7.5,4.0,nao,8.111,5.0,2022,6.90625,14,agata,3.2,4.8,4.3,-2.0,6.622,ingressante,escolar,fundamental2,True,False,moderada,0,,,,,,,,,
RA-352,2,masculino,2019,publico,9.0,8.1,5.6,7.0,sim,8.389,10.0,2022,7.7520833334,11,ametista,7.3,6.7,7.4,0.0,7.834,veterano,escolar,fundamental2,False,False,em fase,3,,neutro,avanco,,neutro,recuo,,neutro,recuo
RA-352,3,masculino,2019,publico,9.2,8.1,6.26,7.2,nao,7.17,10.0,2023,7.96875,12,ametista,8.2,6.0,7.5,0.0,7.840341667,veterano,escolar,fundamental2,False,False,em fase,4,neutro,neutro,avanco,neutro,neutro,recuo,neutro,neutro,recuo
RA-352,4,masculino,2021,publico,8.334,4.453748006333333,6.26,3.1666666666666665,nao,6.7925,10.0,2024,6.375,13,quartzo,2.0,5.5,2.0,1.0,5.9794829346,veterano,escolar,fundamental2,True,False,em fase,3,avanco,neutro,avanco,recuo,neutro,recuo,recuo,neutro,recuo
RA-353,2,feminino,2022,publico,7.0,10.0,7.5,7.5,sim,8.444,10.0,2022,8.0625,11,topazio,8.0,7.0,7.3,0.0,8.264,ingressante,escolar,fundamental2,False,False,em fase,0,,neutro,,,neutro,,,neutro,
RA-353,3,feminino,2022,publico,8.8,9.9,2.52,8.4,nao,8.67,10.0,2023,7.8125,12,topazio,8.5,7.3,9.5,0.0,8.309016667,veterano,escolar,fundamental2,True,False,em fase,1,neutro,neutro,,neutro,neutro,,neutro,neutro,
RA-354,2,feminino,2018,publico,8.5,4.3,7.5,4.5,nao,7.333,5.0,2022,7.239583333400001,13,quartzo,2.8,6.2,4.36,-1.0,5.858,veterano,escolar,fundamental2,True,False,moderada,4,,,,,,,,,
RA-355,2,feminino,2018,publico,5.8,5.0,7.5,4.5,nao,6.056,5.0,2022,6.9479166668,12,quartzo,5.5,3.5,4.66,-1.0,5.379,veterano,escolar,fundamental2,True,False,moderada,4,,,,,,,,,
RA-356,2,masculino,2019,publico,10.0,8.4,5.0,4.6,nao,8.278,5.0,2022,7.302083333400001,12,agata,5.3,3.8,4.8,-1.0,6.69,veterano,escolar,fundamental2,False,False,moderada,3,,avanco,avanco,,recuo,avanco,,neutro,neutro
RA-356,3,masculino,2019,publico,9.2,8.5,2.52,3.4,nao,6.5025,10.0,2023,6.09375,0,agata,4.3,4.5,1.3,0.0,6.452008333,veterano,escolar,fundamental2,False,False,em fase,4,avanco,avanco,avanco,recuo,recuo,avanco,neutro,neutro,neutro
RA-356,4,masculino,2021,publico,8.334,6.656346749333334,5.635,5.333333333333333,nao,6.5375,10.0,2024,5.25,14,agata,1.0,7.0,8.0,1.0,6.627336016533334,veterano,escolar,fundamental2,True,False,em fase,3,avanco,avanco,avanco,avanco,recuo,avanco,neutro,neutro,neutro
RA-357,2,masculino,2022,publico,8.0,9.6,7.5,8.5,nao,7.778,5.0,2022,7.447916666599999,12,ametista,10.0,7.0,9.24,-1.0,7.836,ingressante,escolar,fundamental2,False,False,moderada,0,,neutro,neutro,,avanco,recuo,,avanco,recuo
RA-357,2,masculino,2022,publico,8.5,9.6,7.52,8.7,nao,8.23,5.0,2023,8.75,13,topazio,8.7,8.7,9.040000000000001,-1.0,8.2832,veterano,escolar,fundamental2,False,False,moderada,1,neutro,neutro,neutro,avanco,avanco,recuo,avanco,avanco,recuo
RA-357,3,masculino,2022,publico,8.751,9.028180354333333,8.135,7.666666666666667,nao,7.0825,5.0,2024,7.875,14,ametista,8.5,7.0,7.5,-1.0,7.731569404200001,veterano,escolar,fundamental2,True,False,moderada,2,neutro,neutro,neutro,recuo,avanco,recuo,recuo,avanco,recuo
RA-358,2,masculino,2022,publico,7.5,6.5,7.5,0.0,nao,7.556,5.0,2022,7.46875,13,quartzo,0.0,0.0,0.0,-1.0,5.412,ingressante,escolar,fundamental2,True,False,moderada,0,,,,,,,,,
RA-359,2,feminino,2019,publico,9.0,7.0,7.5,4.6,nao,7.5,5.0,2022,7.40625,12,agata,3.3,5.8,5.4399999999999995,-1.0,6.606,veterano,escolar,fundamental2,False,False,moderada,3,,avanco,avanco,,avanco,recuo,,recuo,neutro
RA-359,3,feminino,2019,publico,9.6,9.2,2.52,5.8,nao,8.255,10.0,2023,7.65625,13,ametista,6.0,6.7,4.7,0.0,7.627125,veterano,escolar,fundamental2,False,False,em fase,4,avanco,avanco,avanco,avanco,avanco,recuo,recuo,recuo,neutro
RA-359,4,feminino,2021,publico,9.168,7.162698412666667,6.26,5.5,nao,8.333333333,10.0,2024,7.5,14,ametista,4.0,4.5,8.0,1.0,7.492006349133335,veterano,escolar,fundamental2,True,False,em fase,3,avanco,avanco,avanco,recuo,avanco,recuo,neutro,recuo,neutro
RA-36,6,feminino,2019,privado,9.2,9.0,6.9,6.8,sim,8.944,5.0,2022,7.854166666599999,17,ametista,8.5,4.3,7.8,-1.0,7.876,veterano,escolar,medio,False,False,moderada,3,,avanco,neutro,,recuo,recuo,,neutro,avanco
RA-36,8,feminino,2019,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,18,ametista,6.780000000000001,5.340000000000001,6.9,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,4,avanco,avanco,neutro,recuo,recuo,recuo,neutro,neutro,avanco
RA-36,8,feminino,2021,privado,10.0,0.0,10.0,6.585769107466136,nao,6.814128518135955,10.0,2024,7.76657186170136,19,agata,6.18,7.220000000000001,6.8,0.0,6.737564769719447,veterano,universitario,superior,True,False,em fase,3,neutro,avanco,neutro,recuo,recuo,recuo,avanco,neutro,avanco
RA-360,2,feminino,2019,publico,9.5,8.5,7.5,5.2,nao,7.5,5.0,2022,7.75,12,ametista,4.7,5.7,5.28,-1.0,7.075,veterano,escolar,fundamental2,False,False,moderada,3,,avanco,recuo,,recuo,avanco,,recuo,avanco
RA-360,3,feminino,2019,publico,0.0,7.3,2.52,4.3,nao,7.4225,10.0,2023,7.34375,13,quartzo,5.3,4.8,2.8,0.0,5.790875,veterano,escolar,fundamental2,False,True,em fase,4,avanco,avanco,recuo,recuo,recuo,avanco,recuo,recuo,avanco
RA-360,3,feminino,2021,publico,8.334,5.618045113,5.0,5.833333333333333,nao,6.993333333,5.0,2024,7.708333333,14,agata,4.0,6.0,7.5,-1.0,6.293175689166667,veterano,escolar,fundamental2,True,False,moderada,3,recuo,avanco,recuo,avanco,recuo,avanco,avanco,recuo,avanco
RA-361,2,feminino,2022,publico,7.9,9.2,6.3,5.0,nao,6.778,5.0,2022,7.385416666599999,13,agata,4.0,6.0,4.1,-1.0,6.731,ingressante,escolar,fundamental2,True,False,moderada,0,,,,,,,,,
RA-362,2,feminino,2018,publico,8.5,7.9,7.5,7.9,nao,7.5,5.0,2022,6.6875,12,ametista,6.5,9.3,7.6,-1.0,7.413,veterano,escolar,fundamental2,False,False,moderada,4,,avanco,,,recuo,,,avanco,
RA-362,3,feminino,2018,publico,0.0,7.5,7.52,5.1,nao,7.0875,10.0,2023,7.03125,13,agata,5.7,6.8,2.8,0.0,6.392625,veterano,escolar,fundamental2,True,False,em fase,5,avanco,avanco,,recuo,recuo,,avanco,avanco,
RA-363,2,masculino,2022,publico,10.0,10.0,6.9,2.0,nao,7.056,5.0,2022,8.0625,12,agata,1.0,3.0,2.1,-1.0,6.644,ingressante,escolar,fundamental2,False,False,moderada,0,,neutro,avanco,,neutro,avanco,,neutro,recuo
RA-363,2,masculino,2022,publico,0.0,9.9,2.52,6.8,nao,8.673333333,5.0,2023,8.541666667,13,agata,6.8,6.8,6.8,-1.0,6.680833333,veterano,escolar,fundamental2,False,False,moderada,1,neutro,neutro,avanco,neutro,neutro,avanco,neutro,neutro,recuo
RA-363,3,masculino,2022,privado,9.585,9.523809524,5.625,5.333333333333333,nao,6.955,10.0,2024,7.34375,14,ametista,4.0,3.5,8.5,0.0,7.617803571466666,veterano,escolar,fundamental2,True,False,em fase,2,avanco,neutro,avanco,avanco,neutro,avanco,recuo,neutro,recuo
RA-364,2,masculino,2019,publico,9.5,10.0,7.5,8.8,nao,8.167,10.0,2022,8.0520833334,11,topazio,9.5,8.0,9.1,0.0,8.75,veterano,escolar,fundamental2,False,False,em fase,3,,neutro,neutro,,recuo,avanco,,recuo,avanco
RA-364,3,masculino,2019,publico,8.8,9.0,6.89,5.8,nao,7.505,10.0,2023,7.03125,0,ametista,8.0,5.2,4.3,0.0,7.734891667,veterano,escolar,fundamental2,False,False,em fase,4,neutro,neutro,neutro,recuo,recuo,avanco,recuo,recuo,avanco
RA-364,3,masculino,2021,publico,8.751,9.526143791,7.51,7.5,nao,7.2075,10.0,2024,7.96875,13,topazio,8.0,5.0,9.5,0.0,8.2697037582,veterano,escolar,fundamental2,True,False,em fase,3,neutro,neutro,neutro,avanco,recuo,avanco,avanco,recuo,avanco
RA-365,2,feminino,2022,publico,8.0,10.0,5.0,7.8,nao,7.833,10.0,2022,8.1979166666,10,topazio,6.0,9.5,8.0,0.0,8.063,ingressante,escolar,fundamental2,False,False,em fase,0,,neutro,avanco,,avanco,recuo,,neutro,neutro
RA-365,2,feminino,2022,publico,10.0,9.9,2.52,8.7,nao,8.953333333,10.0,2023,8.958333333,10,topazio,8.2,9.2,8.5,0.0,8.6587,veterano,escolar,fundamental2,False,False,em fase,1,neutro,neutro,avanco,avanco,avanco,recuo,neutro,neutro,neutro
RA-365,3,feminino,2022,publico,9.585,10.0,7.51,6.666666666666667,nao,8.202,10.0,2024,8.4375,11,topazio,8.0,7.0,5.0,1.0,8.526983333333334,veterano,escolar,fundamental2,True,False,em fase,2,avanco,neutro,avanco,recuo,avanco,recuo,neutro,neutro,neutro
RA-366,2,masculino,2022,publico,9.5,9.4,7.5,5.5,nao,6.833,5.0,2022,8.0625,12,ametista,6.0,5.0,5.62,-1.0,7.181,ingressante,escolar,fundamental2,True,False,moderada,0,,,,,,,,,
RA-367,2,feminino,2018,publico,8.5,7.4,6.3,6.7,nao,7.5,5.0,2022,7.572916666599999,12,agata,5.2,8.2,7.779999999999999,-1.0,6.95,veterano,escolar,fundamental2,False,False,moderada,4,,avanco,avanco,,avanco,recuo,,recuo,neutro
RA-367,3,feminino,2018,publico,8.8,8.7,2.52,5.9,nao,7.7925,10.0,2023,7.8125,12,ametista,7.0,5.5,5.2,0.0,7.38685,veterano,escolar,fundamental2,False,False,em fase,5,avanco,avanco,avanco,avanco,avanco,recuo,recuo,recuo,neutro
RA-367,4,feminino,2021,publico,9.168,7.268170426,6.26,5.0,nao,7.6275,10.0,2024,6.875,13,ametista,2.0,5.5,7.5,1.0,7.209434085200001,veterano,escolar,fundamental2,True,False,em fase,3,avanco,avanco,avanco,recuo,avanco,recuo,neutro,recuo,neutro
RA-368,2,masculino,2018,privado,8.0,7.9,5.0,7.3,nao,7.5,5.0,2022,7.0,13,agata,5.5,9.0,7.6,-1.0,6.969,veterano,escolar,fundamental2,False,False,moderada,4,,neutro,neutro,,recuo,avanco,,recuo,avanco
RA-368,3,masculino,2018,publico,0.0,7.7,2.52,6.7,nao,7.34,5.0,2023,7.03125,0,quartzo,5.0,7.2,7.8,-1.0,5.796458333,veterano,escolar,fundamental2,False,False,moderada,5,neutro,neutro,neutro,recuo,recuo,avanco,recuo,recuo,avanco
RA-368,3,masculino,2021,publico,7.917,6.166666666666667,7.51,7.0,nao,6.7025,5.0,2024,7.65625,15,agata,4.5,7.0,9.5,-1.0,6.782158333333333,veterano,escolar,fundamental2,True,False,moderada,3,neutro,neutro,neutro,avanco,recuo,avanco,avanco,recuo,avanco
RA-369,2,masculino,2022,publico,9.0,6.9,7.5,4.8,nao,6.889,10.0,2022,6.6125,11,agata,4.0,5.5,4.8,0.0,6.973,ingressante,escolar,fundamental2,False,True,em fase,0,,recuo,avanco,,recuo,recuo,,neutro,recuo
RA-369,2,masculino,2022,publico,10.0,4.1,5.0,4.0,nao,7.726666667,5.0,2023,8.541666667,0,agata,5.0,3.0,3.88,-1.0,6.0197,veterano,escolar,fundamental2,False,False,moderada,1,recuo,recuo,avanco,recuo,recuo,recuo,neutro,neutro,recuo
RA-369,3,masculino,2022,publico,8.751,4.908119658333334,7.51,1.6666666666666667,nao,5.428,10.0,2024,6.40625,13,quartzo,0.0,0.0,5.0,0.0,5.667282265,veterano,escolar,fundamental2,True,False,em fase,2,avanco,recuo,avanco,recuo,recuo,recuo,recuo,neutro,recuo
RA-37,6,feminino,2019,privado,0.0,5.4,5.0,5.9,nao,5.222,5.0,2022,6.6666666668,17,quartzo,2.3,5.3,10.0,-1.0,4.95,veterano,escolar,medio,True,False,moderada,3,,,,,,,,,
RA-370,2,feminino,2018,privado,8.5,8.2,5.0,7.2,nao,7.611,5.0,2022,7.21875,12,ametista,5.2,9.2,7.6,-1.0,7.066,veterano,escolar,fundamental2,True,False,moderada,4,,,,,,,,,
RA-371,2,feminino,2022,publico,9.5,8.0,6.9,8.4,nao,7.667,10.0,2022,8.03125,10,topazio,7.8,9.0,8.440000000000001,0.0,8.112,ingressante,escolar,fundamental2,True,False,em fase,0,,,,,,,,,
RA-372,2,masculino,2021,publico,8.5,5.5,6.9,7.8,nao,7.389,10.0,2022,7.583333333400001,10,ametista,8.3,7.2,8.02,0.0,7.304,veterano,escolar,fundamental2,True,False,em fase,1,,,,,,,,,
RA-373,2,masculino,2022,publico,6.4,9.5,5.0,7.3,nao,6.944,10.0,2022,7.25,11,ametista,6.5,8.0,7.01,0.0,7.503,ingressante,escolar,fundamental2,False,True,em fase,0,,recuo,,,recuo,,,avanco,
RA-373,2,masculino,2022,publico,0.0,9.7,2.52,8.4,nao,7.84,5.0,2023,8.75,0,agata,7.7,9.0,8.74,-1.0,6.805,veterano,escolar,fundamental2,True,False,moderada,1,recuo,recuo,,recuo,recuo,,avanco,avanco,
RA-374,2,feminino,2021,publico,9.0,9.8,7.5,6.9,nao,7.944,5.0,2022,7.96875,12,ametista,5.3,8.5,7.44,-1.0,7.747,veterano,escolar,fundamental2,False,False,moderada,1,,avanco,,,recuo,,,neutro,
RA-374,3,feminino,2021,privado,8.8,8.3,5.63,5.4,nao,7.9175,10.0,2023,7.65625,13,ametista,6.3,6.3,3.7,0.0,7.533891667,veterano,escolar,fundamental2,True,False,em fase,2,avanco,avanco,,recuo,recuo,,neutro,neutro,
RA-375,2,masculino,2019,publico,9.0,9.5,7.5,5.4,nao,7.667,10.0,2022,7.46875,11,ametista,3.3,7.5,4.5600000000000005,0.0,7.831,veterano,escolar,fundamental2,False,True,em fase,3,,recuo,avanco,,recuo,avanco,,neutro,neutro
RA-375,2,masculino,2019,publico,0.0,9.9,5.0,7.9,nao,8.283333333,5.0,2023,8.541666667,12,ametista,6.8,9.0,8.040000000000001,-1.0,7.070833333,veterano,escolar,fundamental2,False,False,moderada,4,recuo,recuo,avanco,recuo,recuo,avanco,neutro,neutro,neutro
RA-375,3,masculino,2021,publico,9.585,9.443589743666667,7.51,6.833333333333333,nao,6.432,10.0,2024,7.1875,13,ametista,9.0,5.5,6.0,0.0,7.970034615400001,veterano,escolar,fundamental2,True,False,em fase,3,avanco,recuo,avanco,avanco,recuo,avanco,neutro,neutro,neutro
RA-376,2,feminino,2019,publico,9.0,9.0,7.5,4.3,nao,7.5,5.0,2022,7.1895833334,12,agata,2.0,6.7,4.9,-1.0,6.957,veterano,escolar,fundamental2,False,False,moderada,3,,neutro,neutro,,avanco,recuo,,recuo,recuo
RA-376,2,feminino,2019,publico,8.5,9.6,2.52,5.9,nao,8.226666667,5.0,2023,7.916666667,0,ametista,4.3,7.5,5.540000000000001,-1.0,7.1392,veterano,escolar,fundamental2,False,False,moderada,4,neutro,neutro,neutro,avanco,avanco,recuo,recuo,recuo,recuo
RA-376,3,feminino,2021,publico,10.0,8.287284610666667,2.51,2.8333333333333335,nao,6.325,5.0,2024,6.5625,14,quartzo,2.0,5.0,1.5,-1.0,5.896573588800001,veterano,escolar,fundamental2,True,False,moderada,3,neutro,neutro,neutro,recuo,avanco,recuo,recuo,recuo,recuo
RA-377,2,feminino,2021,publico,9.0,7.7,5.6,6.2,nao,6.833,5.0,2022,6.791666666599999,12,agata,4.3,8.0,5.5,-1.0,6.743,veterano,escolar,fundamental2,False,False,moderada,1,,avanco,neutro,,avanco,avanco,,recuo,neutro
RA-377,3,feminino,2021,publico,9.6,7.6,5.0,4.8,nao,7.6275,10.0,2023,7.34375,13,ametista,6.0,5.7,2.8,0.0,7.205041667,veterano,escolar,fundamental2,False,False,em fase,2,avanco,avanco,neutro,avanco,avanco,avanco,recuo,recuo,neutro
RA-377,4,feminino,2021,publico,9.168,7.698412698333333,7.51,5.166666666666667,nao,7.634,10.0,2024,7.125,14,ametista,4.0,6.5,5.0,0.0,7.480115873000001,veterano,escolar,fundamental2,True,False,em fase,3,neutro,avanco,neutro,avanco,avanco,avanco,neutro,recuo,neutro
RA-378,2,masculino,2021,publico,9.0,6.8,5.6,8.1,nao,7.889,5.0,2022,7.1,12,ametista,8.7,7.5,8.06,-1.0,7.203,veterano,escolar,fundamental2,True,False,moderada,1,,,,,,,,,
RA-379,2,feminino,2022,publico,8.5,8.1,7.5,5.0,nao,6.778,5.0,2022,7.0125,13,agata,5.0,5.0,4.9399999999999995,-1.0,6.722,ingressante,escolar,fundamental2,True,False,moderada,0,,,,,,,,,
RA-38,6,feminino,2017,privado,9.2,8.9,7.5,8.6,sim,9.833,5.0,2022,8.520833333199999,17,topazio,9.0,7.0,9.7,-1.0,8.523,veterano,escolar,medio,False,False,moderada,5,,avanco,neutro,,avanco,recuo,,neutro,recuo
RA-38,7,feminino,2017,privado,9.6,9.7,7.52,7.7,nao,8.8825,10.0,2023,8.75,17,topazio,8.2,8.8,6.0,0.0,8.835333333,veterano,escolar,medio,False,False,em fase,6,avanco,avanco,neutro,avanco,avanco,recuo,neutro,neutro,recuo
RA-38,8,feminino,2021,privado,10.0,0.0,10.0,6.585769107466136,nao,6.814128518135955,10.0,2024,7.76657186170136,18,agata,6.18,7.220000000000001,6.8,0.0,6.737564769719447,veterano,universitario,superior,True,False,em fase,3,neutro,avanco,neutro,recuo,avanco,recuo,recuo,neutro,recuo
RA-380,2,masculino,2017,publico,7.9,4.4,5.0,2.5,nao,4.833,5.0,2022,6.525,13,quartzo,2.3,2.7,2.44,-1.0,4.556,veterano,escolar,fundamental2,False,False,moderada,5,,neutro,,,avanco,,,neutro,
RA-380,3,masculino,2017,publico,0.0,6.4,2.52,4.5,nao,6.5425,5.0,2023,6.71875,14,quartzo,7.0,4.0,2.5,-1.0,4.912375,veterano,escolar,fundamental2,True,False,moderada,6,neutro,neutro,,avanco,avanco,,neutro,neutro,
RA-381,2,masculino,2018,publico,9.0,8.3,6.9,3.3,nao,6.944,5.0,2022,5.885416666599999,13,agata,1.5,5.2,2.8,-1.0,6.454,veterano,escolar,fundamental2,False,False,moderada,4,,neutro,recuo,,recuo,avanco,,recuo,neutro
RA-381,3,masculino,2018,publico,0.0,8.4,6.89,3.9,nao,6.84,5.0,2023,7.34375,0,quartzo,5.3,5.3,1.2,-1.0,5.758041667,veterano,escolar,fundamental2,False,True,moderada,5,neutro,neutro,recuo,recuo,recuo,avanco,recuo,recuo,neutro
RA-381,3,masculino,2021,publico,8.334,6.133333333333333,7.51,3.6666666666666665,nao,6.1225,5.0,2024,6.71875,15,quartzo,2.5,4.5,4.0,-2.0,5.940775,veterano,escolar,fundamental2,True,False,moderada,3,recuo,neutro,recuo,avanco,recuo,avanco,neutro,recuo,neutro
RA-382,2,masculino,2017,publico,9.0,7.7,6.3,5.4,nao,7.333,5.0,2022,7.375,14,agata,4.0,6.8,4.82,-2.0,6.777,veterano,escolar,fundamental2,False,False,moderada,5,,neutro,avanco,,recuo,recuo,,neutro,recuo
RA-382,3,masculino,2017,publico,0.0,9.4,6.26,5.2,nao,7.1725,5.0,2023,7.5,15,agata,5.0,5.8,4.7,-2.0,6.223833333,veterano,escolar,fundamental2,False,False,moderada,6,neutro,neutro,avanco,recuo,recuo,recuo,neutro,neutro,recuo
RA-382,4,masculino,2021,publico,9.168,6.324561403666666,5.63,3.0,nao,6.43,5.0,2024,6.75,16,quartzo,2.0,3.0,4.0,-1.0,5.805712280733333,veterano,escolar,fundamental2,True,False,moderada,3,avanco,neutro,avanco,recuo,recuo,recuo,recuo,neutro,recuo
RA-383,2,masculino,2019,publico,9.0,9.6,7.5,8.1,nao,7.778,10.0,2022,8.0104166666,11,topazio,8.0,8.2,8.26,0.0,8.4,veterano,escolar,fundamental2,False,False,em fase,3,,neutro,avanco,,recuo,avanco,,recuo,avanco
RA-383,3,masculino,2019,publico,9.2,8.8,3.14,6.5,nao,7.5,10.0,2023,7.5,12,ametista,6.3,6.2,7.0,0.0,7.5408,veterano,escolar,fundamental2,False,False,em fase,4,neutro,neutro,avanco,recuo,recuo,avanco,recuo,recuo,avanco
RA-383,4,masculino,2021,publico,9.168,8.600288600333334,7.51,5.833333333333333,nao,8.47,10.0,2024,7.875,13,topazio,1.0,8.0,8.5,1.0,8.036024386733335,veterano,escolar,fundamental2,True,False,em fase,3,avanco,neutro,avanco,avanco,recuo,avanco,avanco,recuo,avanco
RA-384,2,feminino,2017,publico,9.0,8.4,6.3,8.1,nao,8.0,5.0,2022,7.583333333400001,12,ametista,8.0,8.2,8.26,-1.0,7.558,veterano,escolar,fundamental2,False,False,moderada,5,,avanco,neutro,,recuo,avanco,,avanco,avanco
RA-384,3,feminino,2017,publico,0.0,9.1,2.52,7.3,nao,7.335,10.0,2023,7.65625,0,agata,6.3,7.2,8.3,0.0,6.757958333,veterano,escolar,fundamental2,False,False,em fase,6,avanco,avanco,neutro,recuo,recuo,avanco,avanco,avanco,avanco
RA-384,4,feminino,2021,publico,7.5,8.607503607333333,7.51,7.5,nao,7.936,10.0,2024,7.625,14,topazio,5.0,9.5,8.0,0.0,8.072200721466668,veterano,escolar,fundamental2,True,False,em fase,3,neutro,avanco,neutro,avanco,recuo,avanco,avanco,avanco,avanco
RA-385,2,feminino,2022,publico,7.4,7.5,5.0,4.9,nao,6.5,5.0,2022,7.270833333400001,12,agata,2.7,7.2,4.3,-1.0,6.083,ingressante,escolar,fundamental2,True,False,moderada,0,,,,,,,,,
RA-386,2,masculino,2019,publico,10.0,5.9,5.6,4.0,nao,7.222,5.0,2022,7.0,13,agata,3.7,4.3,4.04,-1.0,6.104,veterano,escolar,fundamental2,False,False,moderada,3,,neutro,,,recuo,,,recuo,
RA-386,3,masculino,2019,publico,9.2,7.0,2.52,3.3,nao,6.6325,5.0,2023,7.03125,0,quartzo,5.0,3.7,1.2,-1.0,5.758425,veterano,escolar,fundamental2,True,False,moderada,4,neutro,neutro,,recuo,recuo,,recuo,recuo,
RA-387,2,masculino,2019,publico,7.0,8.2,7.5,3.7,nao,6.833,5.0,2022,6.78125,13,agata,1.3,6.0,3.78,-1.0,6.323,veterano,escolar,fundamental2,False,False,moderada,3,,neutro,neutro,,recuo,avanco,,recuo,avanco
RA-387,3,masculino,2019,publico,0.0,6.8,2.52,3.0,nao,7.0075,5.0,2023,6.875,14,quartzo,4.3,2.8,1.8,-1.0,4.794333333,veterano,escolar,fundamental2,False,False,moderada,4,neutro,neutro,neutro,recuo,recuo,avanco,recuo,recuo,avanco
RA-387,3,masculino,2021,publico,7.5,7.166666666666667,7.51,4.333333333333333,nao,5.9975,5.0,2024,6.25,15,agata,5.0,4.0,4.0,-1.0,6.125500000000001,veterano,escolar,fundamental2,True,False,moderada,3,neutro,neutro,neutro,avanco,recuo,avanco,avanco,recuo,avanco
RA-388,2,feminino,2019,publico,7.9,8.5,5.6,4.5,nao,7.722,5.0,2022,7.39375,14,agata,3.5,5.5,4.46,-2.0,6.654,veterano,escolar,fundamental2,False,False,moderada,3,,neutro,avanco,,recuo,avanco,,recuo,neutro
